max-mb,res-mb,max-vcores,cpu-vcores,vmem:pmem,cpu-limit,CPU_MILLISECONDS,PHYSICAL_MEMORY_BYTES,VIRTUAL_MEMORY_BYTES,COMMITTED_HEAP_BYTES,elapsedTime,
4096,256,16,16,2,100,10900,278118400,841617408,203423744,1
4096,256,16,16,2,100,11160,282554368,837062656,208666624,0
4096,256,16,16,2,100,11130,283086848,835715072,208666624,0
4096,256,16,16,2,100,2970,295424000,837820416,200802304,1
4096,256,16,16,2,100,11450,286330880,837324800,208666624,0
4096,256,16,16,2,100,10810,274509824,840794112,199753728,1
4096,256,16,16,2,100,11030,283340800,837562368,208666624,0
4096,256,16,16,2,100,11390,283758592,837480448,208666624,0
4096,256,16,16,2,100,12050,283316224,834486272,208666624,0
4096,256,16,16,2,100,14060,263602176,839008256,209190912,0
4096,256,16,16,2,100,13860,265760768,836861952,209190912,0
4096,256,16,16,2,100,14110,272494592,833138688,209190912,0
4096,256,16,16,2,100,14260,279224320,840458240,209190912,0
4096,256,16,16,2,100,12910,273059840,838971392,201850880,1
4096,256,16,16,2,100,14290,261197824,832774144,206569472,0
4096,256,16,16,2,100,13970,263180288,837996544,209190912,0
4096,256,16,16,2,100,13030,275914752,841011200,206569472,1
4096,256,16,16,2,100,10630,269885440,833818624,203423744,1
4096,256,16,16,2,100,1410,271159296,834412544,201850880,1
4096,256,16,16,2,100,1350,277729280,834674688,200802304,1
4096,256,16,16,2,100,11070,284827648,835264512,208666624,0
4096,256,16,16,2,100,1340,273989632,835665920,201850880,1
4096,256,16,16,2,100,1400,278114304,833949696,200802304,1
4096,256,16,16,2,100,10800,289824768,836501504,208666624,1
4096,256,16,16,2,100,11830,282382336,837382144,208666624,0
4096,256,16,16,2,100,1330,278765568,832282624,200802304,1
4096,256,16,16,2,100,1330,271372288,834928640,202899456,1
4096,256,16,16,2,100,11470,288268288,837341184,208666624,0
4096,256,16,16,2,100,10860,272842752,837722112,197656576,0
4096,256,16,16,2,100,1460,278990848,834564096,200802304,1
4096,256,16,16,2,100,11270,286257152,838606848,208666624,1
4096,256,16,16,2,100,10580,271572992,834895872,201326592,1
4096,256,16,16,2,100,1250,277954560,838533120,196083712,1
4096,256,16,16,2,100,14240,270352384,838512640,209190912,0
4096,256,16,16,2,100,14250,257454080,835936256,201850880,0
4096,256,16,16,2,100,14000,269590528,836800512,209190912,0
4096,256,16,16,2,100,14630,260665344,836206592,203948032,0
4096,256,16,16,2,100,14110,272363520,838307840,209190912,0
4096,256,16,16,2,100,13060,277897216,838737920,206569472,1
4096,256,16,16,2,100,13170,274673664,841449472,199753728,1
4096,256,16,16,2,100,14010,263700480,836096000,206569472,0
4096,256,16,16,2,100,1360,278798336,835727360,200802304,1
4096,256,16,16,2,100,11020,276828160,841261056,208666624,1
4096,256,16,16,2,100,11590,278900736,834473984,208666624,0
4096,256,16,16,2,100,10890,285077504,835039232,208666624,1
4096,256,16,16,2,100,1360,280150016,835858432,200802304,1
4096,256,16,16,2,100,1290,272564224,833810432,201850880,1
4096,256,16,16,2,100,1300,276140032,834719744,200802304,1
4096,256,16,16,2,100,11820,271970304,834772992,203423744,0
4096,256,16,16,2,100,11020,281997312,836747264,208666624,0
4096,256,16,16,2,30,10730,294068224,837730304,208666624,1
4096,256,16,16,2,30,1340,275898368,831504384,200802304,1
4096,256,16,16,2,30,1250,277143552,834297856,200802304,1
4096,256,16,16,2,30,1340,280895488,832937984,200802304,1
4096,256,16,16,2,30,10890,284041216,835121152,208666624,0
4096,256,16,16,2,30,1400,269099008,832802816,202899456,1
4096,256,16,16,2,30,10410,274763776,835780608,203423744,1
4096,256,16,16,2,30,12870,272203776,835891200,206569472,1
4096,256,16,16,2,30,14730,269651968,836530176,209190912,0
4096,256,16,16,2,30,14270,269430784,836558848,209190912,0
4096,256,16,16,2,30,13090,277037056,837804032,209190912,1
4096,256,16,16,2,30,14410,268558336,835874816,209190912,0
4096,256,16,16,2,30,14290,268103680,836554752,209190912,0
4096,256,16,16,2,30,14300,268685312,836665344,209190912,0
4096,256,16,16,2,30,14200,268234752,836820992,208666624,0
4096,256,16,16,2,30,11060,280588288,832954368,208666624,0
4096,256,16,16,2,30,11500,283594752,838385664,208666624,0
4096,256,16,16,2,30,10820,272023552,836550656,199753728,0
4096,256,16,16,2,30,10730,279592960,838414336,203423744,1
4096,256,16,16,2,30,11420,285769728,839041024,208666624,0
4096,256,16,16,2,30,12000,283992064,838307840,208666624,0
4096,256,16,16,2,30,3060,272527360,831995904,201326592,1
4096,256,16,16,2,30,10920,286822400,836460544,208666624,0
4096,256,16,16,2,30,10820,271896576,836919296,195559424,1
4096,256,16,16,2,30,14060,270479360,837705728,208666624,0
4096,256,16,16,2,30,14190,257773568,835780608,201850880,0
4096,256,16,16,2,30,14170,269611008,835481600,209190912,0
4096,256,16,16,2,30,14010,270516224,836468736,208666624,0
4096,256,16,16,2,30,12980,276189184,839008256,201850880,1
4096,256,16,16,2,30,14230,275202048,836288512,209190912,0
4096,256,16,16,2,30,13150,270213120,835457024,203948032,1
4096,256,16,16,2,30,14370,271405056,839147520,209190912,0
4096,256,16,16,2,30,11940,281800704,835674112,208666624,0
4096,256,16,16,2,30,1320,278573056,831881216,200802304,1
4096,256,16,16,2,30,1360,278142976,833794048,200802304,1
4096,256,16,16,2,30,10510,290426880,835964928,208666624,1
4096,256,16,16,2,30,10950,285896704,837550080,208666624,0
4096,256,16,16,2,30,1420,277807104,832557056,193462272,1
4096,256,16,16,2,30,11490,283111424,837046272,208666624,0
4096,256,16,16,2,30,1490,270934016,833429504,201850880,1
4096,256,16,16,2,30,11190,289869824,836935680,208666624,1
4096,256,16,16,2,30,1330,282533888,837554176,193986560,1
4096,256,16,16,2,30,10910,284565504,834187264,208666624,1
4096,256,16,16,2,30,10350,278302720,843726848,199229440,1
4096,256,16,16,2,30,1330,280662016,835010560,200802304,1
4096,256,16,16,2,30,1330,279191552,835850240,200802304,1
4096,256,16,16,2,30,10930,284241920,838250496,208666624,0
4096,256,16,16,2,30,1390,274534400,833175552,196083712,1
4096,256,16,16,2,30,13040,271372288,835846144,206569472,0
4096,256,16,16,2,30,12950,271732736,835354624,203948032,0
4096,256,16,16,6.5,100,14020,275009536,838660096,209190912,0
4096,256,16,16,6.5,100,13990,264458240,839008256,203948032,0
4096,256,16,16,6.5,100,14210,272039936,835260416,209190912,0
4096,256,16,16,6.5,100,14150,264544256,836194304,201850880,0
4096,256,16,16,6.5,100,14170,261730304,837758976,203948032,0
4096,256,16,16,6.5,100,14330,273989632,836403200,209190912,0
4096,256,16,16,6.5,100,1380,277549056,833392640,193986560,1
4096,256,16,16,6.5,100,1380,276459520,831815680,200802304,1
4096,256,16,16,6.5,100,10840,285421568,837488640,208666624,1
4096,256,16,16,6.5,100,10450,288518144,837742592,208666624,1
4096,256,16,16,6.5,100,1350,281231360,841740288,196083712,1
4096,256,16,16,6.5,100,1350,278544384,833671168,200802304,1
4096,256,16,16,6.5,100,11090,287227904,835620864,208666624,0
4096,256,16,16,6.5,100,11960,292405248,842817536,208666624,0
4096,256,16,16,6.5,100,1330,271646720,832978944,202899456,1
4096,256,16,16,6.5,100,10410,272199680,835031040,199229440,1
4096,256,16,16,6.5,100,10900,282882048,835649536,208666624,0
4096,256,16,16,6.5,100,11250,271147008,836476928,205520896,0
4096,256,16,16,6.5,100,1380,278511616,833851392,200802304,1
4096,256,16,16,6.5,100,1320,276942848,833458176,200802304,1
4096,256,16,16,6.5,100,1380,274296832,832983040,201850880,1
4096,256,16,16,6.5,100,11200,293117952,836055040,208666624,1
4096,256,16,16,6.5,100,14360,269070336,837943296,209190912,0
4096,256,16,16,6.5,100,14040,267534336,837480448,209190912,0
4096,256,16,16,6.5,100,14400,254304256,837603328,206569472,0
4096,256,16,16,6.5,100,14340,267882496,837447680,209190912,0
4096,256,16,16,6.5,100,13130,276176896,839192576,203948032,1
4096,256,16,16,6.5,100,14110,266612736,837373952,209190912,0
4096,256,16,16,6.5,100,14600,270491648,835342336,209190912,0
4096,256,16,16,6.5,100,13160,272801792,841109504,201850880,1
4096,256,16,16,6.5,100,10820,274141184,836771840,208666624,1
4096,256,16,16,6.5,100,10860,283037696,837529600,208666624,1
4096,256,16,16,6.5,100,3060,269975552,834957312,203423744,1
4096,256,16,16,6.5,100,10870,283484160,836755456,208666624,0
4096,256,16,16,6.5,100,12000,292519936,839049216,208666624,0
4096,256,16,16,6.5,100,11090,301477888,846032896,208666624,0
4096,256,16,16,6.5,100,10980,287760384,836235264,208666624,0
4096,256,16,16,6.5,100,11230,271282176,835112960,199753728,0
4096,256,16,16,6.5,100,11480,287633408,837369856,208666624,0
4096,256,16,16,6.5,100,14460,258613248,837373952,206569472,0
4096,256,16,16,6.5,100,14300,268361728,837730304,208666624,0
4096,256,16,16,6.5,100,14420,268238848,834224128,209190912,0
4096,256,16,16,6.5,100,14220,268861440,836530176,209190912,0
4096,256,16,16,6.5,100,14290,270462976,838328320,209190912,0
4096,256,16,16,6.5,100,13150,269287424,835371008,201850880,1
4096,256,16,16,6.5,100,14040,258654208,838459392,209190912,0
4096,256,16,16,6.5,100,13050,271437824,835649536,203948032,1
4096,256,16,16,6.5,100,1350,277651456,832798720,200802304,1
4096,256,16,16,6.5,100,10940,284987392,837308416,208666624,0
4096,256,16,16,6.5,100,1420,272736256,834002944,201850880,1
4096,256,16,16,6.5,30,1380,271851520,833695744,196083712,1
